postcode,Avg_Price,MAE,Median_Accuracy
E14 2EH,70000000.0,68532841.47955817,2.0959407434883275
WC2A 1LG,75972945.0,68514846.98396306,9.816781508255275
EC2R 8DQ,70624741.0,68304419.50462362,3.2854230153939596
WC1H 8AA,80745000.0,68035295.1998907,19.31857746377859
WC1V 7PU,76037656.0,67770541.53011146,10.872395211510124
W1D 3QQ,78000000.0,66780746.41791135,14.383658438575182
NW7 1AD,67586207.0,66410862.073516525,1.7390307559107043
NW7 1AA,67586207.0,66410862.073516525,1.7390307559107043
NW2 7AP,69000000.0,66287389.56195433,3.9313194754285092
SW19 8YE,71500000.0,66239164.93579534,7.357811278607912
W11 4UL,66052500.0,66204199.67179311,21.652541161259208
TW6 2GE,67950000.0,65596805.679873005,3.4631262989359755
W1S 4EF,69189235.0,65573049.66345469,5.226514408701462
EN3 4DP,67000000.0,65472813.29698583,2.2793831388271144
E15 1AT,72350000.0,65429483.74580112,9.565329998892707
SW1V 2SA,80000000.0,65281270.63714995,18.39841170356256
NW10 6SN,67000000.0,64931554.269642934,3.0872324333687544
W1W 5QA,63748909.0,64834406.45943182,3.2460328428358594
WC1N 1HT,69165202.0,64793445.888927855,6.371072149318962
NW10 7BQ,70760000.0,64662505.30413516,8.593467660145585
HA9 0JJ,65674000.0,64512904.7283054,1.7679679503222019
HA9 0JD,65440000.0,64118927.08761091,1.2562887123774402
W1F 7HR,73200000.0,63649904.66866371,13.046578321497663
SW1Y 4SE,70768000.0,63629297.05576001,10.087473072914293
KT2 7EQ,67943028.0,63625812.615055665,6.354169827321115
EC4A 2DY,71200000.0,63128921.39533202,11.335784557117947
EC4A 3AG,73800000.0,63061576.5514272,14.550709279908943
SW19 1DD,64310000.0,62750954.793054126,2.4242655993560476
UB3 1DA,66100000.0,62444670.90821417,5.529998625999738
EC3M 5BS,73500000.0,61973293.46391427,15.682593926647257
SE1 7NQ,66979565.0,61802759.698606595,7.728932401088912
WC2N 4EA,72338918.25,61262706.46602402,17.669411721259223
CR0 4UQ,63150000.0,61243178.366456,3.034454516848399
DA17 6LJ,61266233.0,60880736.46490093,0.6292153380787511
SW1W 0BY,75500000.0,60583108.10609593,19.757472707157703
WC2B 5TB,68800000.0,60532885.53011147,12.016154752744953
NW5 2HB,61427347.44444445,60473003.18211308,50.40922150411815
WC1B 5EG,74000000.0,60116900.10607671,18.76094580259904
DA8 1PQ,60600000.0,60027990.65890395,0.9439098037888698
W1S 4QR,62500000.0,60017569.39746706,3.9718889640527095
NW1 1AS,62580000.0,59958481.92551526,4.1890669135262755
W6 0LE,62754364.0,59930267.31670636,4.50023951050423
N7 9QE,63771732.0,59466179.86505068,3.395662298907368
SW1W 9SX,75000000.0,59286396.20927836,20.95147172096219
SE1 0BT,64250000.0,59175340.25604261,7.898303103435637
TW9 4LT,62050000.0,59030906.97103617,4.86558102975637
CR0 4XJ,59500000.0,58369426.897179954,1.900122861882437
W1A 3AE,65455000.0,58315692.06826322,10.90720026237382
EC1V 3RH,66995810.0,58025119.7019556,13.389927367165797
W1S 2TL,60375000.0,57466729.97841726,28.67387376661042
SE7 8NJ,58000000.0,57232040.028444305,1.3240689164753405
SE16 3FX,63610000.0,57007001.72080353,10.380440621280414
W1J 7RZ,70500000.0,56988695.49376665,19.164970930827437
W1D 5DY,70500000.0,56988695.49376665,19.164970930827437
