postcode,Avg_Price,MAE,Median_Accuracy
DA17 6LJ,61266233.0,58822640.0,3.988482530009634
DA8 1PQ,60600000.0,58666324.25,3.19088407590759
SE15 1LG,58250000.0,58618051.46875,0.0
W2 6LG,62822611.0,58372182.125,6.932896259781508
EC2R 8DQ,70624741.0,58219599.0,17.564867246734394
NW10 7NS,59000000.0,58127521.875,20.83224177350427
WC1V 6DF,80000000.0,58088748.0,27.389065000000002
WC2N 6AH,63770988.0,58085184.5,8.915972103176443
EC1V 2QQ,58283989.0,57911231.125,0.6395545009796706
EC3A 3DH,3359500.0,57735475.5,0.0
CR0 4XJ,59500000.0,57508500.75,3.347057563025217
SW1W 0BY,75500000.0,57287138.0,24.122996026490057
SE1 9RA,59940000.0,57253685.0,4.4816733400066795
WC2E 9NH,59500000.0,56770012.75,4.588213865546223
EC2A 2AZ,64000000.0,56760918.0,11.311065625000012
WC2B 5TB,68800000.0,56178379.0,18.345379360465117
UB7 0BT,2540000.0,56093028.0,0.0
UB7 7DU,2579682.0,56053346.0,0.0
SE7 8NJ,58000000.0,56002058.875,3.4447260775861963
WC2N 5DA,68945000.0,55716790.0,19.186612517223878
W1D 3QQ,78000000.0,55124638.0,29.327387179487175
WC2N 4ER,65141666.666666664,54664473.5,15.53682115085536
W1K 3JP,56000000.0,54514556.5,2.652577678571433
EC3N 2LS,8000000.0,54491736.0,0.0
SE1 0BE,5076000.0,54303712.0,0.0
HA9 0DY,55500000.0,53488186.25,3.6248896396396333
E1 1LA,56580000.0,53141447.75,6.077328119476846
W1S 1ED,58638002.0,53118114.5,9.413498604539754
NW10 6FN,54488984.0,52943447.875,2.836419421951419
W1B 2HT,55460000.0,52904269.75,4.608240623873058
NW2 1LS,55000000.0,52891356.5,3.8338972727272704
W1K 5DL,55000000.0,52693315.25,4.1939722727272795
EC2A 4LG,58900000.0,52566360.5,10.753207979626495
EC1Y 4XY,67403504.0,52561786.0,22.01920837824693
HA2 7JW,53016900.0,52463087.9375,1.044595331865878
SW1W 9SX,75000000.0,52416510.0,30.111319999999992
W1S 1HL,70100000.0,52246017.5,25.369681546165125
EC3N 1BL,10300000.0,52191736.0,0.0
SW19 4DQ,52758000.0,51802268.25,1.8115390083020486
W1S 1EB,53500000.0,50849869.25,4.953515420560748
W1S 1EG,53500000.0,50849869.25,4.953515420560748
W4 2SX,54300000.0,50832739.5,6.385378453038669
W1T 7PJ,56193365.0,50663998.5,29.003686284943807
EC2M 5QD,25000.0,50574380.0,0.0
EC4A 2DY,71200000.0,50537846.0,29.01987921348315
EC2M 7LA,125000.0,50474380.0,0.0
W1F 8BD,52650000.0,50452810.75,4.173198955365621
W1F 7HR,73200000.0,50324638.0,31.250494535519124
SE1 5HL,57285700.0,50186069.5,12.393373040741409
SW1H 9BP,63425590.5,50169991.0,34.71330257756863
UB4 9SQ,52245000.0,50104498.25,4.097046128816146
SW1Y 6HD,52750000.0,50020012.75,5.175331279620849
WC2N 4AZ,55451320.0,49921953.5,9.971568756163066
SW11 7DS,50500000.0,49800118.375,1.3859042079208024
SE8 3GN,51307200.0,49735911.375,3.062510963373569
N18 3HA,51490000.0,49635913.75,3.600866673140416
EN2 6SP,49251712.0,49062159.78125,0.384864223095434
TW6 2GE,67950000.0,49053236.0,27.80980721118469
UB4 0RH,50070000.0,49023939.25,2.089196624725389
W1G 9QB,10000.0,48836920.0,0.0
W1K 5DH,100000.0,48746920.0,0.0
EC1V 7RD,51750000.0,48554238.75,6.175384057971016
DA17 6JY,46882500.25,48546201.46875,1.9092407648042524
N16 7TY,49900000.0,48462155.25,2.8814524048096075
W1S 2GD,51000000.0,48444269.75,5.011235784313726
EC1Y 8HQ,46225000.0,48392298.5,0.0
SE16 2XU,44445005.25,48287566.3125,3.871751618628039
W1J 7BS,52500000.0,48264054.5,8.06846761904761
E1 1RD,51912905.0,48203749.5,7.144958464566756
SE26 4PR,49894753.0,48179944.125,3.4368521174962012
E1 8PR,53850000.0,48015570.0,10.834596100278546
W1K 7AY,416000.0,47978284.0,0.0
E14 9WT,50800000.0,47700489.5,6.101398622047256
W1K 7TE,1148950.0,47697970.0,0.0
W1K 7TD,1148950.0,47697970.0,0.0
UB8 1RA,50750000.0,47665644.0,6.077548768472909
SW18 1EW,47000000.0,47512534.0625,0.0
SW3 2JD,50000000.0,47479115.25,5.041769500000001
EC2M 5NS,97500000.0,47418092.0,51.36605948717949
EC4R 1BN,438960.0,47031804.0,0.0
WC1N 2AA,1416130.0,46978154.0,0.0
W1T 6HG,1624666.0,46769618.0,0.0
W1T 6PG,2156562.0,46690358.0,0.0
W1S 1DQ,95500000.0,46653080.0,51.14860732984293
W1U 3EU,2000000.0,46394284.0,0.0
EC1M 5UH,2550000.0,46296920.0,0.0
WC2N 4LL,2625000.0,46221920.0,0.0
EC1N 6RY,2640000.0,46206920.0,0.0
SE1 9EU,13200000.0,46179712.0,0.0
WC2A 2JL,3185000.0,45661920.0,0.0
SW1Y 4JU,66416666.666666664,45631525.666666664,41.82971948051948
W1U 5QN,3235529.0,45611391.0,0.0
WC1E 6AF,2850000.0,45544284.0,0.0
E6 6LH,46000000.0,45169789.6875,1.804805027173913
E3 3ZD,45735454.0,45135837.75,1.3110534553784134
W1F 8HP,3300000.0,45094284.0,0.0
EC2N 4BQ,3927939.0,45043226.333333336,0.0
SW6 3JD,48000000.0,44901751.75,6.45468385416666
W1S 2FA,62450000.0,44867034.0,28.155269815852677
EN1 1SW,46100000.0,44726940.75,2.9784365509761415
DA14 5BG,46100000.0,44693783.0,3.0503622559652825
WC2H 7DH,65336250.0,44674096.0,31.624334117737092
SW1P 3QB,50175000.0,44655112.5,11.001270553064273
SW1A 1ES,751410.0,44595798.0,0.0
WC2B 4BA,59000000.0,44568172.0,24.460725423728817
EC2R 7HB,6390000.0,44203816.0,0.0
W1S 1PY,4235000.0,44159284.0,0.0
E1 7LP,48975000.0,44013851.6875,54.39931707813348
WC1N 1DF,4850000.0,43996920.0,0.0
W1G 0DR,51100000.0,43887927.625,12.661960160571773
SW1W 8BT,48333333.333333336,43836047.416666664,7.505920192307684
W1T 6DB,4600000.0,43794284.0,0.0
SW7 4HW,1266666.6666666667,43719327.125,0.0
NW2 1ES,45795993.0,43655805.75,4.673306789089608
SW1P 2PA,44649998.0,43648764.875,2.2424035158971236
UB7 0JU,82574870.0,43615558.0,47.18059138331069
W1S 2TL,60375000.0,43491590.5,15.543026261305435
W1T 6DD,4950000.0,43444284.0,0.0
